epoch,train_acc,test_acc,train_loss,test_loss
1,90.03,85.75,0.3474427850842476,0.4559521746635437
2,91.81,87.9,0.286002542424202,0.4067494637966156
3,93.08,89.05,0.2349121514081955,0.36092304182052615
4,94.36,90.1,0.20281509257555008,0.33858229660987854
5,94.97,90.35,0.17637333765029908,0.31528271293640137
6,95.22,90.45,0.16801185472011565,0.3059920823574066
7,96.36,91.3,0.1423917997598648,0.28558651304245
8,96.84,91.5,0.12245328742265701,0.27116476368904113
9,96.93,91.45,0.11370860462188721,0.26845307743549346
10,97.15,91.9,0.11078963541984559,0.2688996741771698
