epoch,train_acc,test_acc,train_loss,test_loss
1,89.93,87.05,0.35215480579137803,0.4599633104801178
2,91.64,87.85,0.2911703624725342,0.4117906820774078
3,93.38,89.45,0.23156761021614075,0.3561141879558563
4,94.5,90.2,0.20127939408421516,0.33419556879997253
5,94.98,90.35,0.17549153354167937,0.3145706105232239
6,95.46,90.6,0.16174325808286666,0.3004357213973999
7,96.25,91.35,0.13950568880438804,0.2833741722106934
8,96.64,91.3,0.12238769290447235,0.27041294836997987
9,97.06,91.75,0.1109254903793335,0.2677064936161041
10,97.2,91.85,0.10810464918911457,0.26895543265342714
