epoch,train_acc,test_acc,train_loss,test_loss
1,90.16,86.05,0.3354556909561157,0.45236180686950683
2,92.45,88.15,0.2662019413948059,0.39062415170669557
3,93.94,89.7,0.2098672886133194,0.335968766450882
4,95.12,90.6,0.1783877916634083,0.3119415030479431
5,95.83,91.25,0.1495089575767517,0.2870008535385132
6,96.32,91.35,0.13553087260723115,0.27369836711883544
7,97.06,91.95,0.1145719197332859,0.2572172315120697
8,97.66,92.15,0.09694944083690643,0.24163067889213563
9,97.84,92.1,0.08820774750709534,0.23990765643119813
10,98.07,92.9,0.08451921260356902,0.23717569077014924
