epoch,train_acc,test_acc,train_loss,test_loss
1,90.46,86.7,0.33871077518463133,0.4434011459350586
2,92.61,88.1,0.26427773067951205,0.38038259553909304
3,94.17,89.95,0.20782286732196809,0.32425085735321046
4,95.39,91.3,0.17329808983802794,0.2949603400230408
5,95.98,91.65,0.14717688317298888,0.27206087100505827
6,96.38,91.3,0.1315274472117424,0.2592807083129883
7,97.07,92.3,0.11268946361541748,0.24337750220298768
8,97.57,92.7,0.0972143608570099,0.22880590641498566
9,97.78,92.2,0.08793951921463013,0.221628400683403
10,97.93,92.6,0.08487774914950133,0.22366519904136659
