epoch,train_acc,test_acc,train_loss,test_loss
1,92.80166666666666,93.08,0.2527557979186376,0.2462588005065918
2,95.07,95.02,0.1717228693683942,0.17470480244159697
3,96.41166666666666,95.88,0.1296381301522255,0.1378695007622242
4,97.195,96.6,0.10289298048019409,0.11243769196867943
5,97.67,96.99,0.08278081725637118,0.09570180588513613
6,98.16666666666667,97.4,0.06884138155380885,0.08669327222332358
7,98.33333333333333,97.45,0.0609993860801061,0.0839665705934167
8,98.65,97.62,0.05158417556881904,0.0775398181008175
9,98.89333333333333,97.82,0.04395696315864722,0.07269922055136413
10,99.05333333333333,97.95,0.038229048671325046,0.06895191940218211
11,99.185,97.87,0.03393864589234193,0.07037727123554796
12,99.29666666666667,97.9,0.030171807354688645,0.0672790570310317
13,99.31333333333333,97.97,0.028562222474316754,0.06710174515340477
14,99.43166666666667,97.88,0.02494066229313612,0.06521250836057589
15,99.59,98.11,0.020930378024776777,0.06283448828705586
