epoch,train_acc,test_acc,train_loss,test_loss
1,90.08,86.95,0.3873809539318085,0.49543041610717775
2,92.79,88.45,0.3233383592605591,0.43468732285499573
3,94.23,90.1,0.2764951606750488,0.38697499346733094
4,95.29,91.0,0.23914628499746324,0.35168392086029054
5,96.18,91.55,0.2147409996509552,0.3328060541152954
6,96.6,91.8,0.1964957939147949,0.3125426104068756
7,97.35,92.65,0.1803574489712715,0.29787786054611204
8,97.75,93.05,0.1665147600531578,0.2843775219917297
9,98.04,93.1,0.15561213483810424,0.2777103490829468
10,98.21,93.65,0.15374789904356004,0.2754163239002228
