epoch,train_acc,test_acc,train_loss,test_loss
1,90.37,86.4,0.33856397712230685,0.4475802311897278
2,92.52,88.4,0.2660125522851944,0.37835468983650206
3,94.11,90.2,0.2111426483154297,0.3270975730419159
4,95.2,90.95,0.17612277750968933,0.3025918607711792
5,95.72,91.3,0.14981449288129806,0.2774160373210907
6,96.31,92.05,0.13024671142101288,0.2563252687454224
7,96.77,92.3,0.11790241876840592,0.24455671954154967
8,97.32,92.6,0.09985445058345795,0.23361809301376343
9,97.65,92.7,0.08901703701019287,0.2239085203409195
10,97.92,92.9,0.08326548070013523,0.2218961955308914
