epoch,train_acc,test_acc,train_loss,test_loss
1,90.41,86.35,0.3347600150704384,0.44393338227272033
2,92.29,88.9,0.27186549546718597,0.3929364466667175
3,93.89,89.9,0.21405472741127013,0.33948695635795595
4,94.96,90.4,0.18262713356018068,0.3146483769416809
5,95.61,90.7,0.15338306078910827,0.2915742452144623
6,96.11,90.85,0.14196741495132445,0.2789469338655472
7,97.1,92.25,0.11627858323454857,0.25794659852981566
8,97.55,92.15,0.09881063270568848,0.24418459391593933
9,97.71,91.95,0.08962209105491638,0.241554500579834
10,98.0,93.0,0.08583068435192108,0.2415728006362915
