epoch,train_acc,test_acc,train_loss,test_loss
1,90.57,86.5,0.3261117029428482,0.4337012503147125
2,92.61,88.9,0.2583761441707611,0.37797399759292605
3,94.21,90.05,0.2011753227710724,0.32325618124008176
4,95.45,90.8,0.16975581468939782,0.29820611453056334
5,96.18,91.5,0.14141662380695344,0.27442028498649595
6,96.69,91.5,0.12684623774290085,0.2608983641862869
7,97.27,92.1,0.10672211257219315,0.24472098779678345
8,97.99,92.5,0.08942072312235833,0.2299555232524872
9,98.12,92.35,0.08096528856754304,0.22679524171352386
10,98.37,92.9,0.07646680569648742,0.22560699200630188
