epoch,train_acc,test_acc,train_loss,test_loss
1,90.09,86.45,0.33959053597450256,0.4531719992160797
2,92.56,88.45,0.258847092795372,0.37376287031173705
3,94.17,90.3,0.20633094906806945,0.3218935346603394
4,95.18,90.75,0.1721019581258297,0.29410559868812564
5,95.88,91.65,0.14758221576213837,0.27236986231803895
6,96.6,91.95,0.12907217866182327,0.2536222312450409
7,97.21,92.55,0.1122667919754982,0.2394616860151291
8,97.67,92.95,0.09708883699774742,0.22731450402736664
9,97.93,93.15,0.0856137652873993,0.2201958260536194
10,98.06,92.8,0.08094359817802906,0.21686675965785981
