epoch,train_acc,test_acc,train_loss,test_loss
1,90.42,86.65,0.3358718050956726,0.4388215527534485
2,92.4,88.05,0.26976121237277984,0.38585342216491697
3,94.09,89.9,0.20988600115776063,0.3286882371902466
4,95.24,90.65,0.17977501227259635,0.3056342034339905
5,95.76,91.15,0.15145008401870727,0.28345008540153505
6,96.25,91.0,0.13936406836509704,0.27032377445697786
7,97.21,91.9,0.11638841315507889,0.2535985701084137
8,97.62,92.1,0.09949635339975357,0.23914779651165008
9,97.66,92.0,0.09099945530891418,0.23637129306793214
10,97.93,92.4,0.08712687709331512,0.23535049939155578
