epoch,train_acc,test_acc,train_loss,test_loss
1,90.41,86.85,0.3325634590148926,0.4371238331794739
2,92.45,88.6,0.2685347428321838,0.3836379420757294
3,94.08,90.15,0.21009420132637024,0.3266961922645569
4,95.1,90.85,0.17858898533582687,0.3025564389228821
5,95.83,91.2,0.15027171759605407,0.2795374376773834
6,96.25,91.0,0.13683661246299744,0.2656137456893921
7,97.16,92.25,0.1148256293475628,0.24890806818008424
8,97.68,92.35,0.09777982677221299,0.23493650174140931
9,97.71,92.1,0.08982425146102906,0.23430748677253724
10,98.06,92.85,0.08647618987560272,0.2322095047235489
