epoch,train_acc,test_acc,train_loss,test_loss
1,90.2,86.3,0.34895605890750886,0.46269949316978454
2,92.0,88.05,0.28253978419303893,0.4000781519412994
3,93.51,89.65,0.22212970588207245,0.34137859582901003
4,94.63,90.2,0.1885814269900322,0.31409873032569885
5,95.46,90.55,0.1616983246088028,0.2937608003616333
6,95.85,91.1,0.14761901072263717,0.2801712074279785
7,96.73,92.05,0.1254804912984371,0.26123354816436767
8,97.45,92.05,0.10689844801425934,0.24640422987937927
9,97.55,91.9,0.09723124985694885,0.24554149186611177
10,97.71,92.2,0.09338109940290451,0.2450332897901535
