epoch,train_acc,test_acc,train_loss,test_loss
1,90.88,87.05,0.3219096576690674,0.429045814037323
2,92.76,88.9,0.2574898516178131,0.3735498032569885
3,94.5,90.6,0.19787603771686554,0.31704187202453615
4,95.6,91.5,0.1675980445623398,0.2950172426700592
5,96.17,91.5,0.139120365357399,0.27207512974739073
6,96.67,91.6,0.12584544903039932,0.2603932721614838
7,97.42,92.55,0.10545479528903962,0.24313740170001982
8,98.02,92.85,0.08831926265358925,0.22891796362400055
9,98.21,92.35,0.07961698350906372,0.22520666229724884
10,98.39,93.05,0.07515572708845139,0.22416106820106507
