epoch,train_acc,test_acc,train_loss,test_loss
1,89.98,86.6,0.34993459215164185,0.4557918829917908
2,92.55,88.1,0.26460406460762026,0.37611502122879026
3,93.97,89.55,0.21419112327098846,0.3228715035915375
4,94.96,90.65,0.17941876091957093,0.2974713468551636
5,95.68,90.95,0.15471507378816604,0.27376592755317686
6,96.18,91.4,0.13553446578979492,0.25726304459571836
7,96.62,92.05,0.12318861570954323,0.2448492821455002
8,97.12,92.05,0.10555502578020096,0.23386612725257874
9,97.24,92.4,0.09647910964488983,0.2237507450580597
10,97.46,92.65,0.0904880252942443,0.2227380259037018
