epoch,train_acc,test_acc,train_loss,test_loss
1,94.825,94.56,0.18581934836705527,0.18531847039461136
2,96.76833333333333,96.3,0.11586498895088831,0.12699013417959212
3,97.53833333333333,96.72,0.0888987133483092,0.10531701151579619
4,97.97333333333333,97.2,0.07286082405249278,0.09028142827898264
5,98.28166666666667,97.49,0.059293416410684585,0.08099110429547728
6,98.825,97.77,0.04662223755319913,0.07464870556145907
7,98.93833333333333,97.74,0.040175105278690657,0.07310909959599375
8,99.1,97.83,0.0357377636142075,0.0704812137670815
9,99.33166666666666,98.09,0.027983156797289847,0.06470431472305209
10,99.49833333333333,98.14,0.02443947577079137,0.06421191204134374
11,99.61833333333334,98.01,0.021267568016052247,0.06521985932933166
12,99.70666666666666,98.15,0.01845767672210932,0.06315661739306525
13,99.73,98.06,0.01744647686580817,0.06222017341442406
14,99.79666666666667,98.13,0.014902315870175759,0.06073225532933138
15,99.84333333333333,98.23,0.013237969104697307,0.06073030125247315
