epoch,train_acc,test_acc,train_loss,test_loss
1,89.56,85.85,0.6138234524726868,0.7408401374816894
2,92.55,88.25,0.5280009086608887,0.6471018185615539
3,93.94,90.05,0.4858233179092407,0.6062052063941955
4,95.07,91.35,0.44259881925582883,0.5619984979629516
5,95.75,91.5,0.4160982696056366,0.5376836042404175
6,96.34,91.85,0.39725544147491454,0.5157483458518982
7,96.92,92.55,0.3828265594959259,0.5039990537166595
8,97.43,93.1,0.37568201060295103,0.4940408761501312
9,97.62,93.3,0.35919973621368406,0.4835058991909027
10,97.99,93.8,0.35706213765144346,0.47797048950195314
