path,ok,rows,cols,na_cells,inf_cells,issue
experiments/init_ablation/InitAblation_kaiming_uniform_SGD_Momentum_seed123.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_kaiming_uniform_SGD_Momentum_seed1415.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_kaiming_uniform_SGD_Momentum_seed1617.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_kaiming_uniform_SGD_Momentum_seed1819.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_kaiming_uniform_SGD_Momentum_seed2021.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_kaiming_uniform_SGD_Momentum_seed42.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_kaiming_uniform_SGD_Momentum_seed456.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_kaiming_uniform_SGD_Momentum_seed789.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_kaiming_uniform_SGD_seed1011.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_kaiming_uniform_SGD_seed1213.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_kaiming_uniform_SGD_seed123.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_kaiming_uniform_SGD_seed1415.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_kaiming_uniform_SGD_seed1617.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_kaiming_uniform_SGD_seed1819.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_kaiming_uniform_SGD_seed2021.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_kaiming_uniform_SGD_seed42.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_kaiming_uniform_SGD_seed456.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_kaiming_uniform_SGD_seed789.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_AdamW_seed1011.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_AdamW_seed1213.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_AdamW_seed123.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_AdamW_seed1415.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_AdamW_seed1617.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_AdamW_seed1819.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_AdamW_seed2021.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_AdamW_seed42.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_AdamW_seed456.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_AdamW_seed789.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_Adam_seed1011.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_Adam_seed1213.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_Adam_seed123.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_Adam_seed1415.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_Adam_seed1617.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_Adam_seed1819.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_Adam_seed2021.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_Adam_seed42.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_Adam_seed456.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_Adam_seed789.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_Momentum_seed1011.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_Momentum_seed1213.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_Momentum_seed123.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_Momentum_seed1415.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_Momentum_seed1617.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_Momentum_seed1819.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_Momentum_seed2021.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_Momentum_seed42.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_Momentum_seed456.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_Momentum_seed789.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_seed1011.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_seed1213.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_seed123.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_seed1415.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_seed1617.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_seed1819.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_seed2021.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_seed42.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_seed456.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_normal_small_SGD_seed789.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_AdamW_seed1011.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_AdamW_seed1213.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_AdamW_seed123.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_AdamW_seed1415.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_AdamW_seed1617.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_AdamW_seed1819.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_AdamW_seed2021.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_AdamW_seed42.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_AdamW_seed456.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_AdamW_seed789.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_Adam_seed1011.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_Adam_seed1213.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_Adam_seed123.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_Adam_seed1415.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_Adam_seed1617.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_Adam_seed1819.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_Adam_seed2021.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_Adam_seed42.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_Adam_seed456.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_Adam_seed789.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_Momentum_seed1011.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_Momentum_seed1213.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_Momentum_seed123.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_Momentum_seed1415.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_Momentum_seed1617.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_Momentum_seed1819.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_Momentum_seed2021.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_Momentum_seed42.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_Momentum_seed456.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_Momentum_seed789.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_seed1011.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_seed1213.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_seed123.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_seed1415.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_seed1617.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_seed1819.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_seed2021.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_seed42.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_seed456.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_uniform_small_SGD_seed789.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_AdamW_seed1011.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_AdamW_seed1213.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_AdamW_seed123.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_AdamW_seed1415.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_AdamW_seed1617.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_AdamW_seed1819.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_AdamW_seed2021.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_AdamW_seed42.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_AdamW_seed456.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_AdamW_seed789.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_Adam_seed1011.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_Adam_seed1213.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_Adam_seed123.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_Adam_seed1415.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_Adam_seed1617.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_Adam_seed1819.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_Adam_seed2021.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_Adam_seed42.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_Adam_seed456.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_Adam_seed789.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_Momentum_seed1011.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_Momentum_seed1213.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_Momentum_seed123.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_Momentum_seed1415.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_Momentum_seed1617.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_Momentum_seed1819.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_Momentum_seed2021.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_Momentum_seed42.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_Momentum_seed456.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_Momentum_seed789.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_seed1011.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_seed1213.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_seed123.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_seed1415.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_seed1617.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_seed1819.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_seed2021.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_seed42.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_seed456.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_normal_SGD_seed789.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_AdamW_seed1011.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_AdamW_seed1213.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_AdamW_seed123.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_AdamW_seed1415.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_AdamW_seed1617.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_AdamW_seed1819.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_AdamW_seed2021.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_AdamW_seed42.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_AdamW_seed456.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_AdamW_seed789.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_Adam_seed1011.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_Adam_seed1213.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_Adam_seed123.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_Adam_seed1415.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_Adam_seed1617.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_Adam_seed1819.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_Adam_seed2021.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_Adam_seed42.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_Adam_seed456.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_Adam_seed789.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_Momentum_seed1011.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_Momentum_seed1213.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_Momentum_seed123.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_Momentum_seed1415.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_Momentum_seed1617.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_Momentum_seed1819.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_Momentum_seed2021.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_Momentum_seed42.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_Momentum_seed456.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_Momentum_seed789.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_seed1011.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_seed1213.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_seed123.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_seed1415.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_seed1617.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_seed1819.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_seed2021.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_seed42.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_seed456.csv,True,10,5,0,0,
experiments/init_ablation/InitAblation_xavier_uniform_SGD_seed789.csv,True,10,5,0,0,
experiments/init_ablation/initialization_ablation_summary.csv,True,24,8,0,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-02_seed1011.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-02_seed1213.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-02_seed123.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-02_seed1415.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-02_seed1617.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-02_seed1819.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-02_seed2021.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-02_seed42.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-02_seed456.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-02_seed789.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-03_seed1011.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-03_seed1213.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-03_seed123.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-03_seed1415.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-03_seed1617.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-03_seed1819.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-03_seed2021.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-03_seed42.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-03_seed456.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-03_seed789.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-04_seed1011.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-04_seed1213.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-04_seed123.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-04_seed1415.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-04_seed1617.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-04_seed1819.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-04_seed2021.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-04_seed42.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-04_seed456.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr1.0e-04_seed789.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-02_seed1011.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-02_seed1213.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-02_seed123.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-02_seed1415.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-02_seed1617.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-02_seed1819.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-02_seed2021.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-02_seed42.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-02_seed456.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-02_seed789.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-03_seed1011.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-03_seed1213.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-03_seed123.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-03_seed1415.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-03_seed1617.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-03_seed1819.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-03_seed2021.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-03_seed42.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-03_seed456.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-03_seed789.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-04_seed1011.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-04_seed1213.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-04_seed123.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-04_seed1415.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-04_seed1617.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-04_seed1819.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-04_seed2021.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-04_seed42.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-04_seed456.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_Momentum_lr3.0e-04_seed789.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-02_seed1011.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-02_seed1213.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-02_seed123.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-02_seed1415.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-02_seed1617.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-02_seed1819.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-02_seed2021.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-02_seed42.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-02_seed456.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-02_seed789.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-03_seed1011.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-03_seed1213.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-03_seed123.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-03_seed1415.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-03_seed1617.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-03_seed1819.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-03_seed2021.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-03_seed42.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-03_seed456.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-03_seed789.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-04_seed1011.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-04_seed1213.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-04_seed123.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-04_seed1415.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-04_seed1617.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-04_seed1819.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-04_seed2021.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-04_seed42.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-04_seed456.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr1.0e-04_seed789.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-02_seed1011.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-02_seed1213.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-02_seed123.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-02_seed1415.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-02_seed1617.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-02_seed1819.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-02_seed2021.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-02_seed42.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-02_seed456.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-02_seed789.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-03_seed1011.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-03_seed1213.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-03_seed123.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-03_seed1415.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-03_seed1617.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-03_seed1819.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-03_seed2021.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-03_seed42.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-03_seed456.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-03_seed789.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-04_seed1011.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-04_seed1213.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-04_seed123.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-04_seed1415.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-04_seed1617.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-04_seed1819.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-04_seed2021.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-04_seed42.csv,True,4701,20,37642,0,
