path,experiment,rows,status,nan_cells,inf_cells,max_abs_numeric,has_axis,has_loss_like
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-03_seed2021.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-03_seed42.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-03_seed456.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-03_seed789.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-04_seed1011.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-04_seed1213.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-04_seed123.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-04_seed1415.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-04_seed1617.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-04_seed1819.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-04_seed2021.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-04_seed42.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-04_seed456.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-04_seed789.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-02_seed1011.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-02_seed1213.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-02_seed123.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-02_seed1415.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-02_seed1617.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-02_seed1819.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-02_seed2021.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-02_seed42.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-02_seed456.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-02_seed789.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-03_seed1011.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-03_seed1213.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-03_seed123.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-03_seed1415.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-03_seed1617.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-03_seed1819.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-03_seed2021.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-03_seed42.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-03_seed456.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-03_seed789.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-04_seed1011.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-04_seed1213.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-04_seed123.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-04_seed1415.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-04_seed1617.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-04_seed1819.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-04_seed2021.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-04_seed42.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-04_seed456.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr1.0e-04_seed789.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-02_seed1011.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-02_seed1213.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-02_seed123.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-02_seed1415.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-02_seed1617.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-02_seed1819.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-02_seed2021.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-02_seed42.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-02_seed456.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-02_seed789.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-03_seed1011.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-03_seed1213.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-03_seed123.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-03_seed1415.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-03_seed1617.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-03_seed1819.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-03_seed2021.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-03_seed42.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-03_seed456.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-03_seed789.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-04_seed1011.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-04_seed1213.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-04_seed123.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-04_seed1415.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-04_seed1617.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-04_seed1819.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-04_seed2021.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-04_seed42.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-04_seed456.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_Momentum_lr3.0e-04_seed789.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\missing_ablations\gradient_clipping_ablation.csv,missing_ablations,50,has_nan,10,0,2021.0,False,True
results_proposal_full_20260223_v2\experiments\optimizer_comparison\optimizer_comparison_status.csv,optimizer_comparison,1,no_metric_cols,0,0,0.0,False,False
results_proposal_full_20260223_v2\experiments\saddle_escape\saddle_escape_summary.csv,saddle_escape,3,has_nan,3,0,600.0,True,True
results_proposal_full_20260223_v2\experiments\stochastic_2d_integrity\gd_vs_sgd_comparison.csv,stochastic_2d_integrity,35,has_nan,15,0,2000.0,True,True
results_proposal_full_20260223_v2\experiments\theory_practice\theory_practice_status.csv,theory_practice,1,no_metric_cols,0,0,0.0,False,False
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd0.0e+00_seed1011.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd0.0e+00_seed1213.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd0.0e+00_seed123.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd0.0e+00_seed1415.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd0.0e+00_seed1617.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd0.0e+00_seed1819.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd0.0e+00_seed2021.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd0.0e+00_seed42.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd0.0e+00_seed456.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd0.0e+00_seed789.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-03_seed1011.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-03_seed1213.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-03_seed123.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-03_seed1415.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-03_seed42.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-03_seed456.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-03_seed789.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-04_seed1011.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-04_seed1213.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-04_seed123.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-04_seed1415.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-04_seed1617.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-04_seed1819.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-04_seed2021.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-04_seed42.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-04_seed456.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-04_seed789.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-05_seed1011.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-05_seed1213.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-05_seed123.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-05_seed1415.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-05_seed1617.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-05_seed1819.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-05_seed2021.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-05_seed42.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-05_seed456.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-05_seed789.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-06_seed1011.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-06_seed1213.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-06_seed123.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-06_seed1415.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-06_seed1617.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-06_seed1819.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-06_seed2021.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\wd_ablation\SGD_Momentum_wd1.0e-06_seed42.csv,wd_ablation,4701,has_nan,37642,0,4690.0,True,True
