optimizer,threshold,convergence_rate_pct,success_count,total_count
SGD_Momentum,2.2695105366946684e-06,30.0,3,10
SGD_Momentum,2.982471286216888e-06,30.0,3,10
SGD_Momentum,3.919406774847221e-06,30.0,3,10
SGD_Momentum,5.150678076168122e-06,30.0,3,10
SGD_Momentum,6.768750009458541e-06,40.0,4,10
SGD_Momentum,8.895134973108237e-06,40.0,4,10
SGD_Momentum,1.1689518164985777e-05,40.0,4,10
SGD_Momentum,1.5361749466718298e-05,40.0,4,10
SGD_Momentum,2.0187602546790388e-05,40.0,4,10
SGD_Momentum,2.6529484644318946e-05,40.0,4,10
SGD_Momentum,3.4863652276780875e-05,40.0,4,10
SGD_Momentum,4.581597669054491e-05,40.0,4,10
SGD_Momentum,6.020894493336126e-05,50.0,5,10
SGD_Momentum,7.912342618981327e-05,50.0,5,10
SGD_Momentum,0.000103979841848149,50.0,5,10
SGD_Momentum,0.00013664483492953258,50.0,5,10
SGD_Momentum,0.00017957144943716409,60.0,6,10
SGD_Momentum,0.00023598334667821938,70.0,7,10
SGD_Momentum,0.00031011689265747787,80.0,8,10
SGD_Momentum,0.0004075392965871778,80.0,8,10
SGD_Momentum,0.0005355666917706902,80.0,8,10
SGD_Momentum,0.0007038135554931555,80.0,8,10
SGD_Momentum,0.0009249147277217336,80.0,8,10
SGD_Momentum,0.0012154742500762872,80.0,8,10
SGD_Momentum,0.001597312280060254,90.0,9,10
SGD_Momentum,0.0020991037201085546,90.0,9,10
SGD_Momentum,0.002758531617629184,90.0,9,10
SGD_Momentum,0.003625117049988535,90.0,9,10
SGD_Momentum,0.004763938010401341,90.0,9,10
SGD_Momentum,0.006260516572014822,90.0,9,10
SGD_Momentum,0.008227241341700473,90.0,9,10
SGD_Momentum,0.010811807510766078,90.0,9,10
SGD_Momentum,0.014208308325339238,90.0,9,10
SGD_Momentum,0.018671810912919206,90.0,9,10
SGD_Momentum,0.024537511066398166,90.0,9,10
SGD_Momentum,0.03224590545296398,90.0,9,10
SGD_Momentum,0.04237587160604064,90.0,9,10
SGD_Momentum,0.05568813990945267,90.0,9,10
SGD_Momentum,0.07318242219076182,100.0,10,10
SGD_Momentum,0.09617248711152965,100.0,10,10
SGD_Momentum,0.1263848202934297,100.0,10,10
SGD_Momentum,0.16608827826277167,100.0,10,10
SGD_Momentum,0.21826447283974873,100.0,10,10
SGD_Momentum,0.2868316813342015,100.0,10,10
SGD_Momentum,0.37693909753883637,100.0,10,10
SGD_Momentum,0.495353520895917,100.0,10,10
SGD_Momentum,0.6509675230458177,100.0,10,10
SGD_Momentum,0.8554672535565685,100.0,10,10
SGD_Momentum,1.1242100350620863,100.0,10,10
SGD_Momentum,1.4773776525985127,100.0,10,10
SGD_Momentum,1.9414919457438817,100.0,10,10
SGD_Momentum,2.5514065200312874,100.0,10,10
SGD_Momentum,3.35292414924956,100.0,10,10
SGD_Momentum,4.406236427773573,100.0,10,10
SGD_Momentum,5.790443980602483,100.0,10,10
SGD_Momentum,7.609496685459884,100.0,10,10
SGD_Momentum,10.0,100.0,10,10
