epoch,train_acc,test_acc,train_loss,test_loss
1,89.99,86.35,0.3427831451296806,0.455407794713974
2,92.34,88.15,0.2697839703321457,0.3886355843544006
3,93.92,89.95,0.2134328556776046,0.3333906292915344
4,95.03,90.65,0.1788561265110969,0.3056356554031372
5,95.68,91.4,0.1516893063306808,0.280365870475769
6,96.37,91.5,0.132804596889019,0.2613003902435303
7,97.21,92.05,0.1148318553328514,0.2467146968841552
8,97.63,92.55,0.0984815480172634,0.2321038142442703
9,97.93,92.65,0.0877165819883346,0.2257456414699554
10,98.1,93.1,0.0822626968935132,0.2225215804576873
