epoch,train_acc,test_acc,train_loss,test_loss
1,90.75,86.85,0.3236291202664375,0.4315507619380951
2,92.64,88.45,0.2586836899518966,0.3765763473510742
3,94.16,89.55,0.2036897991895675,0.327376594543457
4,95.35,90.7,0.1697037893474102,0.2996633477210998
5,96.12,91.1,0.1412074670433998,0.2780245125293731
6,96.68,91.45,0.1260682956933975,0.2630326174497604
7,97.37,92.2,0.1069954728603363,0.2481066336631774
8,98.0,92.45,0.0888766480386257,0.232488303899765
9,98.1,92.55,0.0802720366716384,0.229875525355339
10,98.4,93.15,0.0761723921597004,0.2293028341531753
