epoch,train_acc,test_acc,train_loss,test_loss
1,90.37,86.3,0.3363853865027427,0.4412914748191833
2,92.4,88.15,0.2689444089889526,0.3848122591972351
3,94.12,89.9,0.2084141094446182,0.3256977763175964
4,95.35,91.15,0.1750485384523868,0.2998574402332306
5,95.98,91.8,0.1480502549648285,0.2778008072376251
6,96.42,91.35,0.1337875201940536,0.264213203549385
7,97.05,92.05,0.1148371444642543,0.2496929740905761
8,97.52,92.5,0.0978619366347789,0.2342064779996872
9,97.74,92.15,0.0885935764312744,0.2269510009288788
10,97.94,92.85,0.0845340947762131,0.2245192363262176
