epoch,train_acc,test_acc,train_loss,test_loss
1,90.45,86.55,0.3403074766159057,0.4466825242042541
2,92.54,87.9,0.2653494068861007,0.3828628644943237
3,94.1,90.35,0.2087159759044647,0.3229620163440704
4,95.26,91.3,0.1740632778823375,0.2953007731437683
5,95.85,91.55,0.1481808616161346,0.2684693887233734
6,96.32,91.75,0.1300240226864814,0.2536945303678513
7,97.01,92.35,0.1134263487637043,0.240261805653572
8,97.58,92.85,0.0981587995827198,0.2256623579263687
9,97.67,92.55,0.0895496005535125,0.2195494331121444
10,97.88,92.8,0.0840412325084209,0.2161342362165451
