epoch,train_acc,test_acc,train_loss,test_loss
1,90.23,86.6,0.345637456023693,0.460573356628418
2,91.99,87.6,0.2825728546857833,0.405172189950943
3,93.65,89.65,0.2217939034938812,0.3463815243244171
4,94.64,90.2,0.1945964008152484,0.3267929050922394
5,95.33,90.6,0.1666531171560287,0.3044775645732879
6,95.73,90.15,0.1514040999531745,0.2908472718000412
7,96.54,91.5,0.1335692907750606,0.2787278277873993
8,97.03,91.55,0.1149954238414764,0.2633370112180709
9,97.17,91.5,0.1068226823329925,0.2634309186935424
10,97.28,91.95,0.1041497336000204,0.2641907343864441
