epoch,train_acc,test_acc,train_loss,test_loss
1,90.26,86.5,0.3482395801663399,0.454299810886383
2,91.99,87.75,0.2851575103759766,0.409101954460144
3,93.57,89.35,0.2271377431154251,0.3552554218769073
4,94.43,89.75,0.1984417662620544,0.3358497753143311
5,95.24,90.1,0.1679214694023132,0.3111224927902222
6,95.74,90.5,0.152877690577507,0.2965284841060638
7,96.58,91.15,0.130755172163248,0.2785122752189636
8,97.15,91.65,0.1136365869283676,0.2604357962608337
9,97.18,91.65,0.1044998162746429,0.2600914533138275
10,97.33,91.85,0.1010617457896471,0.2595591778755188
