epoch,train_acc,test_acc,train_loss,test_loss
1,89.6,85.35,0.3569327561378479,0.4776831994056701
2,92.59,88.6,0.2640494619131088,0.3777168297767639
3,94.08,90.1,0.2097140442609787,0.3186850216388702
4,95.03,90.85,0.1760532963097095,0.2958349494934082
5,95.42,91.35,0.1552671483516693,0.271734182357788
6,96.43,92.15,0.1317043341517448,0.2527892941236496
7,96.82,92.55,0.1181138572514057,0.2385527553558349
8,97.08,93.1,0.1061760823905468,0.2304360181093216
9,97.4,93.0,0.0970329538106918,0.2199238996505737
10,97.75,93.3,0.0874389649748802,0.2119761474132538
