epoch,train_acc,test_acc,train_loss,test_loss
1,90.88,87.05,0.3219096576690674,0.429045814037323
2,92.76,88.9,0.2574898516178131,0.3735498032569885
3,94.5,90.6,0.1978760377168655,0.3170418720245361
4,95.6,91.5,0.1675980445623398,0.2950172426700592
5,96.17,91.5,0.139120365357399,0.2720751297473907
6,96.67,91.6,0.1258454490303993,0.2603932721614838
7,97.42,92.55,0.1054547952890396,0.2431374017000198
8,98.02,92.85,0.0883192626535892,0.2289179636240005
9,98.21,92.35,0.0796169835090637,0.2252066622972488
10,98.39,93.05,0.0751557270884513,0.224161068201065
