epoch,train_acc,test_acc,train_loss,test_loss
1,86.68,83.55,0.4964436274051666,0.6102744121551513
2,90.24,86.55,0.3502440757274627,0.4597058863639831
3,91.8,87.85,0.2917908656358718,0.398518348455429
4,92.94,88.85,0.2594486271739006,0.3732173476219177
5,93.47,89.15,0.2328108239889144,0.351906336069107
6,93.77,89.7,0.2167896800041198,0.3362793283462524
7,94.6,90.25,0.1933379329919815,0.314943763256073
8,95.1,90.45,0.1756710199832916,0.3003297142982483
9,95.55,90.8,0.1597873843669891,0.2895415930747986
10,95.87,91.3,0.1505345956861973,0.2833946207761764
