epoch,train_acc,test_acc,train_loss,test_loss
1,89.98,86.6,0.3499345921516418,0.4557918829917908
2,92.55,88.1,0.2646040646076202,0.3761150212287902
3,93.97,89.55,0.2141911232709884,0.3228715035915375
4,94.96,90.65,0.1794187609195709,0.2974713468551636
5,95.68,90.95,0.154715073788166,0.2737659275531768
6,96.18,91.4,0.1355344657897949,0.2572630445957183
7,96.62,92.05,0.1231886157095432,0.2448492821455002
8,97.12,92.05,0.1055550257802009,0.2338661272525787
9,97.24,92.4,0.0964791096448898,0.2237507450580597
10,97.46,92.65,0.0904880252942443,0.2227380259037018
