epoch,train_acc,test_acc,train_loss,test_loss
1,89.8,85.65,0.3606730365633964,0.4763242394924163
2,91.32,87.5,0.3036123357534409,0.4249368541240692
3,92.77,88.25,0.2522499142646789,0.3825313963890075
4,93.93,89.55,0.2189312472045421,0.3566793866157531
5,94.27,88.6,0.20190285820961,0.3504909560680389
6,94.61,89.25,0.1881679512262344,0.3335190501213074
7,95.59,90.45,0.165202231734991,0.3214298079013824
8,95.77,90.1,0.1515660261988639,0.307496876001358
9,96.12,90.4,0.1393775838851928,0.3122541766166687
10,96.14,90.3,0.1385036347568035,0.3112962698936462
