epoch,train_acc,test_acc,train_loss,test_loss
1,90.48,86.35,0.3336279261231422,0.4494360637664795
2,92.75,88.75,0.2620634501934051,0.3831494450569153
3,94.31,90.15,0.2031417318344116,0.3210586152076721
4,95.3,91.2,0.1699894716441631,0.2978220975399017
5,96.0,91.45,0.1456437151908874,0.2699389221668243
6,96.71,91.8,0.1252268464446067,0.2519587218761444
7,97.14,92.3,0.1113355864822864,0.2399522085189819
8,97.71,92.7,0.0958830231368541,0.2272322154045105
9,97.89,92.8,0.0863735116004943,0.2206729409694671
10,97.93,92.9,0.0826770634710788,0.2213870857954025
