epoch,train_acc,test_acc,train_loss,test_loss
1,90.09,86.45,0.3395905359745025,0.4531719992160797
2,92.56,88.45,0.258847092795372,0.373762870311737
3,94.17,90.3,0.2063309490680694,0.3218935346603394
4,95.18,90.75,0.1721019581258297,0.2941055986881256
5,95.88,91.65,0.1475822157621383,0.2723698623180389
6,96.6,91.95,0.1290721786618232,0.2536222312450409
7,97.21,92.55,0.1122667919754982,0.2394616860151291
8,97.67,92.95,0.0970888369977474,0.2273145040273666
9,97.93,93.15,0.0856137652873993,0.2201958260536194
10,98.06,92.8,0.080943598178029,0.2168667596578598
