epoch,train_acc,test_acc,train_loss,test_loss
1,90.37,86.4,0.3385639771223068,0.4475802311897278
2,92.52,88.4,0.2660125522851944,0.378354689836502
3,94.11,90.2,0.2111426483154297,0.3270975730419159
4,95.2,90.95,0.1761227775096893,0.3025918607711792
5,95.72,91.3,0.149814492881298,0.2774160373210907
6,96.31,92.05,0.1302467114210128,0.2563252687454224
7,96.77,92.3,0.1179024187684059,0.2445567195415496
8,97.32,92.6,0.0998544505834579,0.2336180930137634
9,97.65,92.7,0.0890170370101928,0.2239085203409195
10,97.92,92.9,0.0832654807001352,0.2218961955308914
