epoch,train_acc,test_acc,train_loss,test_loss
1,90.01,85.8,0.3386465666413307,0.4526729583740234
2,92.6,88.35,0.2653639599323272,0.3868633630275726
3,93.96,89.65,0.2096310885667801,0.3302030749320984
4,95.29,90.8,0.172285838741064,0.3001563408374786
5,95.86,91.3,0.1468819022417068,0.278302735209465
6,96.45,91.8,0.1278697936058044,0.2574887754917144
7,97.1,92.4,0.1134208045065403,0.242717542886734
8,97.52,92.9,0.0975427307605743,0.2301936875581741
9,97.85,92.8,0.0872757975578308,0.2265508419275284
10,98.04,92.65,0.0822837046712637,0.2241684931516647
