epoch,train_acc,test_acc,train_loss,test_loss
1,90.39,86.5,0.3488714628338814,0.4597127137184143
2,92.41,88.45,0.2699669275283813,0.3848715405464172
3,94.0,90.1,0.2147483448266983,0.327836147069931
4,95.18,90.8,0.1781991358578205,0.3020610909461975
5,95.59,91.55,0.1535736670970916,0.2737876260280609
6,96.23,91.75,0.1345141618967056,0.2555552424192429
7,96.71,92.2,0.1207463833987712,0.2433448383808136
8,97.15,92.7,0.104660780519247,0.2310891159772873
9,97.32,92.65,0.0965429234027862,0.2281817904710769
10,97.55,93.1,0.0890789852648973,0.2183743230104446
