epoch,train_acc,test_acc,train_loss,test_loss
1,89.59,85.9,0.3619208498477936,0.4773794651031494
2,92.11,88.05,0.2801597234725952,0.3980870940685272
3,93.63,89.75,0.2242416649580002,0.3431565060615539
4,94.55,90.45,0.1921534220516681,0.3199635677337646
5,95.48,91.1,0.1625800770044326,0.2958897216320038
6,95.98,91.05,0.1478336504340172,0.2794861192703247
7,96.89,92.05,0.121888807272911,0.2587193462848663
8,97.43,92.25,0.1047734719634056,0.2454752156734466
9,97.64,92.3,0.0939483641147613,0.2420388338565826
10,98.14,92.7,0.0849296469926834,0.2343367023468017
