epoch,train_acc,test_acc,train_loss,test_loss
1,89.9,85.8,0.3530227493047714,0.4678828949928283
2,92.54,88.85,0.2681175144910812,0.3796452996730804
3,94.12,89.75,0.2128016744613647,0.3255263481140136
4,95.07,91.1,0.1788638913035392,0.2969352176189422
5,95.58,91.25,0.1560539799332618,0.2752470233440399
6,96.22,91.9,0.1363090624570846,0.2538618237972259
7,96.72,92.55,0.1219404403924942,0.2450224304199219
8,97.02,92.85,0.1076568030178546,0.2351010892391205
9,97.31,92.75,0.0979397474765777,0.227162971496582
10,97.44,92.7,0.0925144754111766,0.2263141820430755
