epoch,train_acc,test_acc,train_loss,test_loss
1,89.57,85.75,0.3590603497624397,0.4673328783512115
2,92.29,88.15,0.2791014457225799,0.394789754152298
3,93.59,89.9,0.2248230118751525,0.342496434211731
4,94.67,90.3,0.1941129165768623,0.3193836073875427
5,95.5,90.85,0.1639984669446945,0.2974875304698944
6,95.89,90.85,0.1486419434905052,0.2827103123664856
7,96.98,92.05,0.1233615051507949,0.259973167181015
8,97.25,92.2,0.1079510186433792,0.2474602797031402
9,97.57,91.9,0.0967076274633407,0.2426793111562729
10,98.01,92.7,0.0864789202153682,0.2342188699245453
