epoch,train_acc,test_acc,train_loss,test_loss
1,90.28,86.85,0.3344396059513092,0.4409865553379058
2,92.64,88.35,0.2634162466526031,0.3780942316055298
3,94.15,90.05,0.2071854658484458,0.3223330538272858
4,95.17,91.25,0.1729213102459907,0.2945215196609497
5,95.79,91.35,0.1486555650472641,0.2747403120994567
6,96.46,91.6,0.1304964357852935,0.2553943130970001
7,97.02,92.15,0.1125413868010044,0.2398458111286163
8,97.73,92.55,0.0953942028582096,0.2270358371734619
9,97.83,92.65,0.0866515073299408,0.2233178206682205
10,98.03,92.95,0.0835542338460683,0.2211847479343414
