epoch,train_acc,test_acc,train_loss,test_loss
1,89.61,86.4,0.3567869186162948,0.4696609361171722
2,91.52,87.3,0.290956073141098,0.411865825176239
3,93.15,88.8,0.2305891467809677,0.3544379484653472
4,94.29,89.9,0.2003218072235584,0.3319954676628113
5,94.94,90.05,0.174424550127983,0.3167792167663574
6,95.47,90.65,0.1624589802742004,0.3008072335720062
7,96.19,91.1,0.1424025070130825,0.2836991040706634
8,96.86,91.2,0.120512430101633,0.265875281214714
9,96.91,91.4,0.1131706328392028,0.2681657967567444
10,96.82,91.95,0.1147066255867481,0.2719789636135101
