epoch,train_acc,test_acc,train_loss,test_loss
1,90.27,85.95,0.3362130203604698,0.4513574388027191
2,92.52,88.15,0.2669394686698914,0.3880553388595581
3,93.83,89.45,0.2120105772733688,0.3318665478229523
4,95.25,91.3,0.1730138806939125,0.3006982045173645
5,95.76,91.3,0.147203831076622,0.2750620214939117
6,96.38,92.0,0.1279978000879287,0.256891522526741
7,96.98,92.45,0.1146358008980751,0.2409413232803344
8,97.42,92.6,0.0986752836287021,0.2306882631778717
9,97.82,93.05,0.0879797972679138,0.221094363451004
10,98.0,92.7,0.0835161111831665,0.2233277556896209
