epoch,train_acc,test_acc,train_loss,test_loss
1,90.02,86.6,0.346119091451168,0.4529575231075287
2,91.98,87.8,0.2846170400619507,0.401662868976593
3,93.35,89.65,0.2291098767518997,0.3516563265323639
4,94.77,90.35,0.1920407570004463,0.3220280215740204
5,95.47,90.85,0.1651336082696914,0.3010903460979461
6,95.82,90.7,0.1506175399661064,0.284612812757492
7,96.58,91.65,0.128457421451807,0.2686057810783386
8,97.12,92.05,0.1114690552353858,0.2540012331008911
9,97.26,91.8,0.1033968163728714,0.252570797085762
10,97.58,92.25,0.0964955735296011,0.24816721534729
