epoch,train_acc,test_acc,train_loss,test_loss
1,90.31,86.65,0.3438709323644638,0.4561249616146087
2,92.59,88.3,0.2657873807907104,0.3820392744541168
3,93.94,90.0,0.2109744741439819,0.3252280278205872
4,94.99,91.15,0.1753129498124122,0.2935147812366485
5,95.72,91.55,0.152114740037918,0.2771797730922699
6,96.4,92.05,0.1305165566325187,0.255285924911499
7,96.99,92.25,0.1180746795177459,0.2459569418430328
8,97.37,92.65,0.1009861921668052,0.2274741423130035
9,97.64,93.35,0.0909470870971679,0.2208914481401443
10,97.97,93.3,0.0830823002055287,0.2146341527700424
