epoch,train_acc,test_acc,train_loss,test_loss
1,89.34,85.4,0.3660319543242454,0.4769134974479675
2,91.32,87.3,0.3037339186191559,0.4240819592475891
3,92.85,88.6,0.2476163824081421,0.3729378705024719
4,93.81,89.35,0.2186170381247997,0.3534816296100616
5,94.64,90.05,0.1910762889623642,0.3334325039386749
6,94.82,89.8,0.181196440064907,0.3230954493284225
7,95.86,90.6,0.1555260005116462,0.2987800784111022
8,96.07,91.2,0.1401394809186458,0.2881944828033447
9,96.41,91.15,0.1302067158699035,0.2873483866453171
10,96.55,91.55,0.1268016358911991,0.2838153018951416
