epoch,train_acc,test_acc,train_loss,test_loss
1,90.04,86.5,0.3454868584394455,0.4548669378757476
2,92.04,87.85,0.2826167927265167,0.406684255361557
3,93.55,89.3,0.2234625170469284,0.3522681219577789
4,94.73,90.2,0.1911122268676758,0.3267357692718506
5,95.49,90.5,0.1631554859876632,0.3037520956993103
6,95.8,90.6,0.1508319647789001,0.2916108120679855
7,96.67,91.9,0.1259129747152328,0.2666773285865784
8,97.22,91.7,0.1076356417357921,0.2527940114736557
9,97.45,92.15,0.0986588582754135,0.2485923473834991
10,97.77,92.2,0.0942400926738977,0.2484911719560623
