epoch,train_acc,test_acc,train_loss,test_loss
1,90.32,86.6,0.3361278145313263,0.4417909822463989
2,92.32,88.65,0.269184038734436,0.3863429360389709
3,93.85,89.9,0.2133053117275238,0.3345829553604126
4,95.06,90.6,0.1808257638096809,0.3085214765071868
5,95.77,91.35,0.1522368909120559,0.2864560165405273
6,96.2,91.1,0.138225399506092,0.2742353675365448
7,97.05,92.05,0.1169740852594375,0.2546844599246979
8,97.5,92.45,0.1005015156149864,0.2413688725233078
9,97.68,92.2,0.0909032433748245,0.2373904178142547
10,98.0,92.8,0.0864040419518947,0.2349555966854095
