epoch,train_acc,test_acc,train_loss,test_loss
1,90.19,86.45,0.3393002562403679,0.4457546026706696
2,92.63,88.25,0.2665516936302185,0.3797847592830658
3,94.02,89.35,0.2114507061958313,0.3222630062103271
4,95.05,90.65,0.1760930050492286,0.29877024269104
5,95.74,91.35,0.1516136889934539,0.2780707063674926
6,96.51,91.95,0.13005603672266,0.2542449858188629
7,96.84,92.15,0.119166438871622,0.2477685785293579
8,97.42,92.5,0.1000694558858871,0.2295726891756057
9,97.63,92.1,0.0914625373840332,0.2264591158628463
10,97.78,92.55,0.0867403318122029,0.2270444574356079
