epoch,train_acc,test_acc,train_loss,test_loss
1,86.02,81.85,0.5051045909404754,0.6243902034759522
2,90.38,86.25,0.3481229175567626,0.4628764877319336
3,91.81,87.95,0.2891918374538421,0.4022478308677673
4,93.04,88.9,0.2568156843066215,0.3767273120880127
5,93.73,89.15,0.2291732523918151,0.3541349890232086
6,93.96,90.15,0.2129554766416549,0.3382072808742523
7,94.73,90.45,0.1903686080574989,0.3181351537704467
8,95.12,90.65,0.1739995028495788,0.3042060942649841
9,95.56,90.8,0.1578037649154663,0.2933949062824249
10,95.73,91.45,0.1497462250053882,0.2876723916530609
