epoch,train_acc,test_acc,train_loss,test_loss
1,90.37,87.05,0.3360832445263862,0.4416734156608581
2,92.53,88.3,0.264614231967926,0.3792376639842987
3,94.21,90.15,0.2063458734035492,0.3194325528144836
4,95.13,91.25,0.1727991016864776,0.2939103643894195
5,95.84,91.4,0.1480270790576935,0.2711645836830139
6,96.56,91.7,0.1284563420772552,0.2512447987794876
7,97.0,92.35,0.1150164921820163,0.2383003640174865
8,97.61,92.7,0.096665799421072,0.2234594135284424
9,97.78,92.8,0.0886262177944183,0.2230294432640075
10,97.93,92.65,0.0835540357798338,0.2199924144744873
