epoch,train_acc,test_acc,train_loss,test_loss
1,89.93,87.05,0.352154805791378,0.4599633104801178
2,91.64,87.85,0.2911703624725342,0.4117906820774078
3,93.38,89.45,0.2315676102161407,0.3561141879558563
4,94.5,90.2,0.2012793940842151,0.3341955687999725
5,94.98,90.35,0.1754915335416793,0.3145706105232239
6,95.46,90.6,0.1617432580828666,0.3004357213973999
7,96.25,91.35,0.139505688804388,0.2833741722106934
8,96.64,91.3,0.1223876929044723,0.2704129483699798
9,97.06,91.75,0.1109254903793335,0.2677064936161041
10,97.2,91.85,0.1081046491891145,0.2689554326534271
