epoch,train_loss,train_dice,val_loss,val_dice,test_dice,test_loss
1,0.6453151384989421,0.2042181783252292,0.4543029487133026,0.1664206176996231,,
2,0.5377698964542813,0.2609565446774164,7.458531093597412,0.228752002120018,,
3,0.412389243973626,0.3269150647852156,0.6600002884864807,0.2305012762546539,0.2384421324729919,0.6663218355178833
