epoch,train_loss,train_dice,val_loss,val_dice,test_dice,test_loss
1,2.155270870373369,0.1580448417205787,2.1970395079718696,0.1295555555555555,,
2,2.206898601197968,0.1319077485307916,2.2198215211232504,0.1481111111111111,,
3,2.1990973720539237,0.1365869919502197,2.209231542375353,0.1033333333333333,0.1717270194986072,2.25837012220558
