epoch,train_loss,train_dice,val_loss,val_dice,test_dice,test_loss
1,0.6948520792855157,0.2085689046316676,0.6412757873535156,0.2059361279010772,,
2,0.5215030127101474,0.1897094011306762,0.4738759696483612,0.1808985158801078,,
3,0.4512847847408718,0.1732433029346995,0.441070818901062,0.1695252940058708,0.1844068270921707,0.638336718082428
