epoch,train_loss,train_dice,val_loss,val_dice,test_dice,test_loss
1,1.7430781478398854,0.3811546249197491,1.4376683138211568,0.498,,
2,1.5025634878666008,0.4881599091313151,1.3687864010764492,0.5385555555555556,,
3,1.3797373156458297,0.5248036940095807,1.3068561382111576,0.5411111111111111,0.6428969359331477,1.2767994412804713
