epoch,train_loss,train_dice,val_loss,val_dice,test_dice,test_loss
1,0.5813052813212077,0.2095293942424986,0.4832757294178009,0.2068172007799148,,
2,0.4987169835302565,0.2620379835367202,2.952548933029175,0.3091080009937286,,
3,0.3723594844341278,0.3482572158177693,0.4417407870292663,0.1672619968652725,0.2633045709133148,3.001180429458618
