epoch,train_loss,train_dice,val_loss,val_dice,test_dice,test_loss
1,1.6616990252379236,0.3800928440910662,1.3947312513622974,0.4961111111111111,,
2,1.436780327084306,0.4668995999802459,1.3828114018340905,0.498,,
3,1.3781709462934832,0.4882957183070769,1.4058145068751442,0.4792222222222222,0.541782729805014,1.655970013506897
