epoch,train_loss,train_dice,val_loss,val_dice,test_dice,test_loss
1,1.673179799646505,0.3929823694997283,1.4844155502915382,0.4686666666666667,,
2,1.586035358994431,0.4502568028050768,1.9170091380145813,0.3822222222222222,,
3,1.547798959854132,0.4555903995259025,1.543816639569071,0.4404444444444444,0.6011142061281337,1.4009376161775882
