epoch,train_loss,train_dice,val_loss,val_dice,test_dice,test_loss
1,0.7508312609460619,0.2131967998213238,0.6418048977851868,0.2120291650295257,,
2,0.5470965709951189,0.1966556496090359,0.4854683756828308,0.1894779086112976,,
3,0.4566841695043775,0.1779294821951124,0.4467386364936828,0.1759082287549972,0.1940831559896469,0.6391961193084716
