epoch,train_loss,train_dice,val_loss,val_dice,test_dice,test_loss
1,1.9830534282100925,0.4021309694305892,2.5067791338314613,0.3822222222222222,,
2,2.3399161127584454,0.4294533063361153,1.470559408783913,0.5442222222222223,,
3,1.7105087227505935,0.4994567632969529,1.7373499801192018,0.5051111111111111,0.5805013927576602,1.6913317558142904
