epoch,train_loss,train_dice,val_loss,val_dice,test_dice,test_loss
1,0.584359798166487,0.2198499447769588,0.4398438930511474,0.1601308852434158,,
2,0.499987651904424,0.2802113211817211,0.404037618637085,0.1503175884485244,,
3,0.3557831717862023,0.3715402331617143,0.4244940340518951,0.1721832782030105,0.1929056084156036,0.4219739902019501
