epoch,train_loss,train_dice,val_loss,val_dice,test_dice,test_loss
1,0.6221173935466342,0.2073282303081618,0.5173807144165039,0.1856586426496505,,
2,0.5229164871904585,0.2552257224917412,0.4455790996551513,0.1891829073429107,,
3,0.3837557309203677,0.3347796158658133,0.4174234211444855,0.1487017855048179,0.1831541979312896,0.4465317726135254
