epoch,train_loss,train_dice,val_loss,val_dice,test_dice,test_loss
1,0.7416896343231201,0.22735876043637593,0.579518449306488,0.20402015149593353,,
2,0.6087483909395006,0.27817502816518147,0.5393557190895081,0.2045173704624176,,
3,0.47429495056470233,0.32785321904553305,0.6158549189567566,0.22748901546001435,0.20864644050598144,0.6128365898132324
