epoch,train_loss,train_dice,val_loss,val_dice,test_dice,test_loss
1,0.8052227470609877,0.2327620933453242,0.5716006755828857,0.20664742588996887,,
2,0.6554307050175137,0.2708788981040319,5.7714448928833,0.26841635406017306,,
3,0.5190357810921139,0.31593551403946346,0.5247651040554047,0.19466199576854706,0.24267760515213013,6.043572216033936
